TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS
05/03/2017;25,8;32,2;26,6;93;1,098612289;2,8
05/04/2017;24,4;31,6;27,5;88;3,871201011;3,5
05/05/2017;24,7;31,4;27,2;87;2,939161922;6,6
05/06/2017;24,6;29,8;27,2;88;4,065602093;5,2
05/07/2017;25,4;30,8;27,5;85;0,09531018;2,5
05/08/2017;25;30;27,4;88;1,098612289;5
05/09/2017;25,1;32,4;28,6;83;0,182321557;0
05/10/2017;25,9;31,6;26,3;92;0;8,2
05/11/2017;25;31;27,5;88;2,261763098;2,4
05/12/2017;25;29,4;26,9;90;3,18221184;5,4
13/05/2017;25;33,1;27;90;1,193922468;1,2
14/05/2017;24,8;32,4;29,2;78;0,765467842;5,9
15/05/2017;26;33,1;27,6;88;0;10,5
16/05/2017;25,3;31,6;28,4;84;1,704748092;6,5
17/05/2017;26;32,8;29,2;82;0,832909123;8,5
18/05/2017;26,5;32;28,1;86;0;5,8
19/05/2017;25,6;32,8;28,1;86;2,406945108;3,7
20/05/2017;26,2;31,7;28,2;84;1,757857918;4,5
21/05/2017;25,6;31,8;27,5;89;0,405465108;6,3
22/05/2017;25,4;31,6;28,2;85;1,589235205;4
23/05/2017;25,6;32,4;28,8;81;0;6
24/05/2017;24,7;32;25,7;92;1,098612289;4,4
25/05/2017;23,8;31,4;27,6;89;4,414009681;3
26/05/2017;24;31,4;26,5;92;4,119037175;1,6
27/05/2017;25;32;27,5;90;4,014579594;1,2
28/05/2017;24,8;30,8;28,3;88;3,642835516;2,7
29/05/2017;25,4;31,8;28,4;85;3,774292332;2,4
30/05/2017;24,7;31,8;28;95;3,890458828;4,2
31/05/2017;24;31,8;27,6;85;3,994524227;0
06/01/2017;24,3;30;27;86;3,325036021;3,5
06/02/2017;24,5;31,5;28,3;84;0,262364264;0
06/03/2017;25,2;32;29,1;79;0;0,9
06/04/2017;25,6;32,6;29,2;82;0;4,45
06/05/2017;26,2;33;29,1;82;0;8
06/06/2017;25,8;33;28,7;82;0;6,4
06/07/2017;25;32,8;28,7;82;0;8,8
06/08/2017;25,4;33;28,6;81;0;7,4
06/09/2017;25;33,1;28,8;79;0;7,2
06/10/2017;25;33,2;28,4;84;3,144152279;10
06/11/2017;22,4;29,2;26,2;91;3,815512105;5,5
06/12/2017;22,4;31,2;27,8;86;1,960094784;0,5
13/06/2017;25,2;32,5;27,8;84;1,029619417;6,8
14/06/2017;25,3;30,2;27,7;84;0,336472237;4,4
15/06/2017;25,4;31;26,7;90;0;7,4
16/06/2017;24;32,1;28,1;82;3,569532696;2,3
17/06/2017;24,2;32;28;83;0;6,7
18/06/2017;24,6;30,7;27,6;84;0;7
19/06/2017;24,63333333;28,8;26,4;90;0,693147181;5,6
20/06/2017;24,66666667;31,9;28;81;0,470003629;0
21/06/2017;24,7;31,85;27,4;85;0;9,8
22/06/2017;25;31,8;28,6;83;0,262364264;4
23/06/2017;24,6;31,1;28,1;92;2,521720623;5,8
24/06/2017;24,2;30,4;27,6;86;3,161246712;0
25/06/2017;24,4;29,8;26,7;86;2,77570885;5,6
26/06/2017;24,4;31;26,3;90;2,140066163;6
27/06/2017;24;27,3;24,8;93;3,75419892;2,2
28/06/2017;22,6;31,4;27;86;1,386294361;0
29/06/2017;23,8;30,8;26,5;89;0,693147181;4,9
30/06/2017;24,4;31,7;26,9;87;1,193922468;3,7
07/01/2017;24,6;32,2;28;83;0,765467842;2,2
07/02/2017;24,4;32,7;27,8;84;0;4,7
07/03/2017;24,8;29,6;24,8;91;0;6
07/04/2017;22,4;31,2;27,8;84;2,041220329;8,5
07/05/2017;23,8;28,2;26,5;88;0;11
07/06/2017;25;31,2;26,9;85;0,875468737;0,5
07/07/2017;24,2;29,8;26,6;86;1,16315081;4
07/08/2017;24,4;30,3;26,1;91;1,386294361;2,2
07/09/2017;23,4;31,1;25;93;1,280933845;3,8
07/10/2017;22,8;31,9;27,8;83;1,589235205;0,5
07/11/2017;23,3;29,4;26,3;88;2,2300144;9,6
07/12/2017;23;27,7;26;90;4,347693956;0
13/07/2017;23,6;29;25,7;94;1,064710737;0
14/07/2017;23,6;28,6;26,2;96;1,098612289;0,5
15/07/2017;23,6;28,2;26,7;89;2,778819272;0
16/07/2017;24,7;31,1;27,7;80;1,667706821;0
17/07/2017;26;32,1;28,3;78;0;6
18/07/2017;25,2;31;27,6;82;0;8,3
19/07/2017;24,4;31,4;27,5;81;0;3,7
20/07/2017;23,9;31,4;27,9;84;0;3,65
21/07/2017;25,2;31,6;28,5;80;0;3,6
22/07/2017;25,5;32,3;28,4;81;0;10,4
23/07/2017;24,8;32;28,6;79;0;10,3
24/07/2017;25,4;32,2;28,2;79;0;10,5
25/07/2017;24,6;32,4;28,9;78;0;10
26/07/2017;26,5;32,2;28,4;77;0;10
27/07/2017;25,6;32,3;28,6;76;0;5
28/07/2017;25,2;32;28,6;78;0;9,7
29/07/2017;25,1;32,6;28,9;80;0;10,5
30/07/2017;25,4;31,7;28,3;83;0;9,8
31/07/2017;25,8;32,9;28,6;81;2,240709689;9
08/01/2017;25,2;32,8;28,9;79;0;8
08/02/2017;26,3;32,9;28,8;72;0;8,5
08/03/2017;25,3;32,4;28,7;74;0;10
08/04/2017;25,2;32,8;28,9;75;0;10,9
08/05/2017;26,5;32,2;28,9;78;0;9,7
08/06/2017;25,6;31,6;28,8;80;0;6,8
08/07/2017;26,5;31,6;27,8;84;1,360976553;8,5
08/08/2017;25,6;31,2;26,2;90;0,693147181;2,5
08/09/2017;24,6;29,9;27;85;2,753660712;0,7
08/10/2017;25;31;27,9;81;0,336472237;3
08/11/2017;25,2;32,2;27;85;0;5,2
08/12/2017;24,5;28,4;25,9;91;1,280933845;4,5
13/08/2017;24,9;27,8;25,7;93;1,667706821;0
14/08/2017;24,75;29,8;26,9;84;1,960094784;1
15/08/2017;24,6;31,2;27,2;81;0,470003629;2,3
16/08/2017;24,6;30,9;27,5;83;0,262364264;2,5
17/08/2017;25;31,2;27,5;83;0;8
18/08/2017;24,4;30,7;27,5;85;0;3,7
19/08/2017;24,4;31,6;27,9;83;2,041220329;5,966666667
20/08/2017;24,5;32;28,6;79;0;8,233333333
21/08/2017;24,6;32,6;28,3;81;0;10,5
22/08/2017;24,3;28,2;26,2;85;2,610069793;8,5
23/08/2017;24,8;32,2;28,3;80;1,987874348;0
24/08/2017;24,6;31,8;27,4;86;0;8,5
25/08/2017;24,6;31;27,4;83;1,131402111;5
26/08/2017;24,6;32;28;82;0,470003629;7,2
27/08/2017;25,4;29,8;26,7;88;2,517696473;6,4
28/08/2017;24;31,4;26,1;90;2,041220329;3,1
29/08/2017;24,2;29;24,9;93;3,261935314;3,2
30/08/2017;23,4;30,8;27,1;87;2,879198457;0
31/08/2017;24;31,4;28,2;81;0;1,2
09/01/2017;25;32,2;28,2;81;0;9
09/02/2017;25;32;28,7;78;0;11
09/03/2017;25;31,2;27,9;81;0;8,8
09/04/2017;24,4;31;27,8;85;0;5
09/05/2017;25,4;30,95;27,9;84;0,693147181;1,2
09/06/2017;25,4;30,9;26,7;88;0,182321557;5,6
09/07/2017;24,6;30,9;26,8;89;3,226843995;3
09/08/2017;24,7;30;27;86;1,547562509;3,8
09/09/2017;24,6;29,6;27,2;88;0,09531018;1,8
09/10/2017;24,8;32,2;27,5;87;0,955511445;0,4
09/11/2017;25;31;27,2;88;2,415913778;4,8
09/12/2017;25,2;31,6;28,2;84;1,757857918;2,1
13/09/2017;25;32,5;28,3;79;0;2,4
14/09/2017;24,6;32,1;28,2;80;0;9,7
15/09/2017;24,7;32;28;84;0;6,1
16/09/2017;24,8;30,4;27,1;87;0;7,8
17/09/2017;24,8;31,4;28,1;81;2,442347035;3,1
18/09/2017;25,4;31,3;26,8;89;1,916922612;7,9
19/09/2017;24,4;29,7;25,5;93;0,741937345;2,6
20/09/2017;24;28,6;26,4;88;3,7208625;1,7
21/09/2017;23,8;30,4;27,1;82;2,701361213;0,7
22/09/2017;24,3;31,8;28,3;78;0;4,5
23/09/2017;24,6;31,7;28,3;83;0;8,5
24/09/2017;25,4;31,2;28,2;83;0;5,3
25/09/2017;25,4;32;28,2;82;0;6,2
26/09/2017;24,6;31,8;26,7;86;0;6
27/09/2017;24,5;32,2;27,4;86;3,841600541;6,6
28/09/2017;25,7;31,4;27,4;85;1,386294361;2
29/09/2017;24,6;30,3;26,2;90;1,064710737;3
30/09/2017;23,6;29,7;26,8;86;3,404525172;1,6
10/01/2017;24,8;29,1;25,9;91;0,182321557;5,1
10/02/2017;23,4;32,2;28,2;82;1,335001067;0,3
10/03/2017;24,8;31,6;26,1;91;0;7
10/04/2017;23,5;27,6;25,2;94;4,149463861;2
10/05/2017;23,8;30,2;26,7;88;1,410986974;0
10/06/2017;23,8;31,8;27,8;83;1,667706821;6
10/07/2017;24,3;32,8;27,1;86;0;9
10/08/2017;24,4;30,5;27;89;1,504077397;5,5
10/09/2017;24,7;31,3;27,6;87;1,410986974;1,6
10/10/2017;24,3;30;27,3;88;3,974058396;4,6
10/11/2017;24,7;31;26,9;90;2,747270914;1,5
10/12/2017;24,6;30,4;26,1;93;1,808288771;3,5
13/10/2017;24,2;30,2;27,6;81;3,538056564;2,45
14/10/2017;24,6;32,2;28,5;80;0;1,4
15/10/2017;24,6;33,2;28,5;82;0;7,8
16/10/2017;25,6;33,46666667;26,5;87;0,182321557;7
17/10/2017;24,7;33,6;28,4;79;0,916290732;0
18/10/2017;24,6;33,6;28,7;80;0;6,4
19/10/2017;24,8;33,6;28;82;0;7,1
20/10/2017;24,8;33,6;28,8;79;0;4,2
21/10/2017;25,6;33;28,4;82;0;6,7
22/10/2017;25,6;31,4;26,9;87;0;5,5
23/10/2017;24;29,8;26,9;90;1,916922612;3,7
24/10/2017;24,4;31,4;27,1;86;2,58021683;0
25/10/2017;24,2;31;27,2;88;0;4,2
26/10/2017;24,5;30,6;27,9;86;3,058707073;3,9
27/10/2017;24,6;30,2;26,2;90;2,521720623;3,7
28/10/2017;24;32,2;27,8;86;1,280933845;1,4
29/10/2017;24,4;30,6;26,6;90;0;5,5
30/10/2017;24,1;27,8;26,1;92;1,011600912;3,1
31/10/2017;24,6;26,6;25,3;94;1,504077397;0
11/01/2017;23,4;32,6;27,4;82;1,568615918;0
11/02/2017;24,8;32,05;27,3;84;0,336472237;7,6
11/03/2017;24,9;31,5;27,8;84;0,693147181;2,4
11/04/2017;25,1;32,4;28,2;81;0,587786665;1,2
11/05/2017;25;31;27,5;85;0,405465108;5
11/06/2017;23,2;31,4;27,3;87;3,891820298;1,8
11/07/2017;24,3;30,1;26;93;3,465735903;3,8
11/08/2017;24,3;29,4;26,4;88;2,708050201;1,7
11/09/2017;24;30;26;89;1,667706821;1,1
11/10/2017;23,8;30,6;25,9;92;3,802208139;1,7
11/11/2017;24,2;29,6;25,4;92;2,424802726;2,5
11/12/2017;23,4;32,3;27,3;86;2,58021683;1,3
13/11/2017;23,6;30,6;27,4;86;2,990719732;5,9
14/11/2017;23,6;26,2;25;96;1,481604541;3
15/11/2017;23,6;30,8;27,2;85;2,014903021;0
16/11/2017;24;32;27,5;85;2,302585093;5,3
17/11/2017;24,2;29,7;26,4;83;2,525728644;1,3
18/11/2017;24;32;27,3;84;1,916922612;1
19/11/2017;24,2;32;27,2;84;0,09531018;1,2
20/11/2017;24,4;30,9;25,9;91;0,530628251;6,6
21/11/2017;24,2;26,2;24,7;95;3,577947893;1
22/11/2017;23,5;31,2;27,5;85;0,993251773;0
23/11/2017;23,85;30,1;25,9;91;0,832909123;4,8
24/11/2017;24,2;29;26,8;88;3,063390922;0,7
25/11/2017;24,6;31;27,4;86;2,621038824;1,5
26/11/2017;24,6;30;26,5;91;1,808288771;2,3
27/11/2017;24,3;27,4;25,7;92;3,526360525;2,5
28/11/2017;24;31,7;27,1;85;2,079441542;0
29/11/2017;24,5;31;27,2;85;3,446807893;2,4
30/11/2017;24,7;31,8;27,8;81;1,029619417;1,1
12/01/2017;24,5;33,6;28,7;78;0;4,5
12/02/2017;25;33,2;29;80;0;10,6
12/03/2017;25,8;33,6;29,2;81;0;10
12/04/2017;26,5;31,4;28;84;0;6,5
12/05/2017;25,4;31,2;27,5;84;1,926678787;1,5
12/06/2017;24,9;32,8;26,9;88;2,544223227;3,7
12/07/2017;25,5;28,8;26,4;90;2,923161581;1,4
12/08/2017;24,2;31,2;27,2;81;0,262364264;0
12/09/2017;24,1;28,8;26,1;88;1,547562509;3,5
12/10/2017;24,3;31,1;27,5;79;0,182321557;0
12/11/2017;24,2;31,6;28,1;76;0;1,8
12/12/2017;25,9;31,5;26,6;88;0;9,3
13/12/2017;24,7;31,3;26,2;87;1,547562509;1,6
14/12/2017;22,8;31,4;27,5;82;1,916922612;3,1
15/12/2017;23,35;31,7;27,3;83;0;5,2
16/12/2017;23,9;31;27,7;77;0;6
17/12/2017;24,5;31,6;28;75;0;4
18/12/2017;25,7;31,7;27,6;75;0;8,8
19/12/2017;25,2;30,7;26,8;81;0;7,4
20/12/2017;23,4;29,8;27;80;2,451005098;4,1
21/12/2017;25,1;31;27,6;75;0,262364264;3,6
22/12/2017;24,6;32,2;27,4;78;0;9,7
23/12/2017;24,6;30,4;27,8;81;1,960094784;8
24/12/2017;24,6;30,2;26,9;84;0;5,9
25/12/2017;25,2;30,1;27,4;81;0;1,3
26/12/2017;23,9;30;26,9;84;2,701361213;6,6
27/12/2017;23,9;31,8;27,1;84;2,32238772;1
28/12/2017;24,6;31,6;27,8;81;1,722766598;7,4
29/12/2017;25;31;27,9;82;0;7,5
30/12/2017;25,5;30;27,3;86;0;7,8
31/12/2017;24,45;29;26,45;95;3,430756184;0,3
01/01/2018;23,4;28;25,6;91;3,706228092;0
01/02/2018;23,6;27,5;25,7;92;1,871802177;0
01/03/2018;23,8;29,9;26,6;91;0,993251773;0
01/04/2018;24,4;27,8;25,7;92;1,252762968;1,5
01/05/2018;24,3;28,65;26,6;88;1,280933845;0
01/06/2018;24,5;29,5;26,7;87;0,832909123;0,2
01/07/2018;24,7;30,6;26,4;85;0;0,4
01/08/2018;24,35;31,6;27;83;0,916290732;4
01/09/2018;24;32;27,6;83;1,098612289;4,6
01/10/2018;23,4;26,2;24,7;94;0,587786665;5,4
01/11/2018;22,8;26,2;24,7;93;3,645449896;0
01/12/2018;22,4;26,2;24,7;92;2,151762203;0
13/01/2018;22,4;26,2;24,7;95;4,375757022;0
14/01/2018;22,4;26,2;24,7;89;3,005682604;0
15/01/2018;22,4;29;25,6;88;0,470003629;0
16/01/2018;24;29,9;26,3;85;0,405465108;2
17/01/2018;24;29,7;26,7;82;0;3,5
18/01/2018;24;31,1;27;79;0;7,05
19/01/2018;23;31,2;27,2;81;0;10,6
20/01/2018;23,7;30,6;26,7;87;0;7,6
21/01/2018;24,4;32,5;27,7;82;2,965273066;2,8
22/01/2018;23,2;31,5;27,1;84;1,840549633;8
23/01/2018;22,4;30,2;26,5;87;0;6,8
24/01/2018;24;31,2;26,8;85;1,62924054;2,5
25/01/2018;24,1;30,2;26,9;84;2,041220329;5,9
26/01/2018;24,6;29,6;26,9;84;0;2,1
27/01/2018;24,8;31;27,4;83;0;0,6
28/01/2018;24;31,6;27,4;82;0;5
29/01/2018;25,2;32,9;28,2;77;0;6,5
30/01/2018;25;32,1;27,7;80;0;0
31/01/2018;24,8;32;28,2;78;0;8,2
02/01/2018;24,8;31,4;27,9;80;0;9,2
02/02/2018;24,2;31,6;25,7;88;0;7,8
02/03/2018;23,6;30,1;27;79;2,4765384;1,2
02/04/2018;23,5;31,3;27,3;74;0,641853886;5
02/05/2018;23,4;29,8;26,9;74;0,438254931;9
02/06/2018;24,7;30;27,1;71;0,182321557;5,3
02/07/2018;23,2;29,8;26,1;77;0;8,5
02/08/2018;23,4;30,3;25,9;72;0,405465108;4,6
02/09/2018;22,4;30,7;26,2;71;0;5,7
02/10/2018;22,4;30,5;26,4;71;0;10,4
02/11/2018;22,8;30,1;26,4;72;0;4
02/12/2018;24,1;30,2;26,7;73;0;2,8
13/02/2018;22,4;30,4;26,8;77;0;10
14/02/2018;23;32,2;26,8;80;0;9,5
15/02/2018;24;32,1;27,4;75;0;7,1
16/02/2018;23,6;31;26,9;79;0;9
17/02/2018;22,8;31,2;26,9;78;0;3,3
18/02/2018;23,3;31,2;26,9;76;0;8
19/02/2018;23,2;31;26,7;78;0;8,5
20/02/2018;23,33333333;32,1;27,3;77;0;9,7
21/02/2018;23,46666667;31,9;27,6;77;0;9,8
22/02/2018;23,6;32;27,8;78;0;9,5
23/02/2018;23;31,4;27,9;79;0;8,3
24/02/2018;24,9;28,8;26;89;2,028148247;7,6
25/02/2018;23,9;29,6;26,8;86;2,653241965;0
26/02/2018;24,4;30,8;27;81;0,693147181;1
27/02/2018;24;29,9;26,7;84;0;4,7
28/02/2018;24,6;32,5;27,7;78;0;0,7
03/01/2018;23,2;31,4;27,3;81;0;9,1
03/02/2018;24;31,8;27,7;80;0;5,8
03/03/2018;25;31,6;27,2;82;0;4,7
03/04/2018;24,55;31,2;26,9;85;1,609437912;4,4
03/05/2018;24,1;32,4;27,4;80;2,312535424;3,8
03/06/2018;22,8;31,4;27,7;81;0;9,2
03/07/2018;23,9;31,6;26,5;87;0,470003629;4,6
03/08/2018;24,4;29,6;25,9;90;3,496507561;2,5
03/09/2018;24,2;31,9;27,9;80;3,808882247;1,1
03/10/2018;24,4;29,2;26,7;85;2,014903021;9,2
03/11/2018;24,8;30;27,5;82;2,58021683;0,5
03/12/2018;24,6;29,6;27,4;82;0,587786665;4,5
13/03/2018;25,5;31,1;27,1;81;0;0
14/03/2018;22,4;32;27,3;78;0;3,3
15/03/2018;23,2;32,2;27,4;82;0;9,1
16/03/2018;23,8;32,1;27,9;80;0;4,8
17/03/2018;23,4;32,7;27,9;78;0;6
18/03/2018;23,3;32,4;27,8;78;0;8,7
19/03/2018;24;32,7;28;78;0;9,5
20/03/2018;24,3;30,6;26,8;84;0;8,7
21/03/2018;24,4;32,3;27,6;82;3,407841924;3,7
22/03/2018;24,6;32,2;28,1;77;0;2,5
23/03/2018;24,2;32,3;27,4;80;1,193922468;9,2
24/03/2018;23;31,9;28,1;78;0;9,2
25/03/2018;24,5;28,8;26,1;88;0,916290732;7
26/03/2018;24,6;31,8;27,8;81;0;0
27/03/2018;23,5;31,2;27,6;94;0;3,1
28/03/2018;22,4;30,6;27,4;85;3,790984677;0,5
29/03/2018;24,4;30,3;26,9;84;0;4,2
30/03/2018;23,8;31,1;27;86;1,871802177;5,5
31/03/2018;24,7;32,3;28;80;2,48490665;4,5
04/01/2018;25;31,6;28;81;0;5,4
04/02/2018;25,2;32,6;28;78;0;5,8
04/03/2018;24,8;32,7;27,6;77;0;6,5
04/04/2018;23,6;32,7;27,5;78;0;8,2
04/05/2018;23,4;32,5;27,2;81;0;6,7
04/06/2018;23,4;32;27,3;82;1,280933845;6,3
04/07/2018;23,7;31,6;27,4;80;0;1
04/08/2018;24,8;32,7;28,5;78;0;3,1
04/09/2018;24,4;32,5;28,1;77;0;6,7
04/10/2018;24;32,4;28,1;79;0;9
04/11/2018;24,7;32,6;28,7;76;0;6
04/12/2018;25;33;28,3;78;0;9
13/04/2018;24,8;33,2;28,8;79;0;6,3
14/04/2018;24,6;31,3;26,6;89;0;8,8
15/04/2018;24,4;31,2;27,1;87;2,809402695;4
16/04/2018;24,2;30;26,5;88;4,692264893;4,5
17/04/2018;24,5;31,6;27,1;86;3,039749159;3,7
18/04/2018;24,4;31,6;27,7;85;2,975529566;3
19/04/2018;24,2;31,6;27;87;0;4,9
20/04/2018;23,8;31,7;27,5;86;3,784189634;6,1
21/04/2018;24,4;31,8;26,1;90;3,152736022;6
22/04/2018;24,1;30,6;27,6;85;3,60004824;2,2
23/04/2018;24,6;31,4;26,6;90;0;6,8
24/04/2018;24,4;31,9;27,6;86;4,634728988;5,2
25/04/2018;24,2;31,45;28,6;81;0;3,4
26/04/2018;24,7;31;27,5;87;0;6,2
27/04/2018;25,4;29,8;26,1;89;2,549445171;4
28/04/2018;24,9;30,8;27,4;88;1,945910149;0
29/04/2018;24,4;32,9;28,9;82;2,054123734;2,5
30/04/2018;24,8;32,4;28,8;82;0;9
05/01/2018;24,8;29,2;26;88;2,140066163;5,5
05/02/2018;24,46666667;31,8;26,8;87;0,336472237;2
05/03/2018;24,13333333;31,4;27,2;86;3,27336401;4,8
05/04/2018;23,8;32,2;27,7;83;3,218875825;4,6
05/05/2018;24;32,2;27,7;86;0,693147181;7,1
05/06/2018;24,8;32,8;28,8;79;1,902107526;7
05/07/2018;24,65;32,5;28,3;78;0;9,6
05/08/2018;24,5;32,8;28,5;81;0;7,2
05/09/2018;24,35;33,1;28,7;79;0;10,2
05/10/2018;24,2;33,6;26,9;88;0;11,2
05/11/2018;24,4;32;28;82;3,629660094;2,5
05/12/2018;24,6;32;28,5;81;0;6,2
13/05/2018;25,6;30,6;27,2;87;0,09531018;3,7
14/05/2018;25,25;31,7;27;89;1,686398954;2,8
15/05/2018;24,9;31,3;27,2;88;0;1,7
16/05/2018;24;30,6;27;89;3,407841924;4,5
17/05/2018;25;31,6;26,9;88;0,832909123;2,4
18/05/2018;24,6;30,4;27,6;88;3,749504076;3,6
19/05/2018;24,5;30,9;26,8;89;2,292534757;1,3
20/05/2018;24,4;30,2;25,9;92;3,360375387;2,8
21/05/2018;23,8;30;26,5;91;3,342861805;1,5
22/05/2018;24,2;31,2;26,7;90;2,753660712;0,6
23/05/2018;24,2;29,8;26,4;89;1,974081026;4,5
24/05/2018;24,2;32,4;27,7;82;0,875468737;2,7
25/05/2018;24,2;31,2;27,2;86;0;6,9
26/05/2018;25,2;29,4;26,2;91;2,272125886;5,5
27/05/2018;24,8;30,6;27,3;86;1,029619417;0,5
28/05/2018;24,66666667;30,9;26,1;91;2,76000994;3,2
29/05/2018;24,53333333;31,9;26,7;91;3,490428515;2,3
30/05/2018;24,4;31,6;27,1;87;3,104586678;2,2
31/05/2018;25,1;28,6;26,2;92;1,609437912;1,5
06/01/2018;24,6;30,2;27,3;87;3,535145354;0
06/02/2018;24;30,6;26,4;86;1,280933845;0,5
06/03/2018;24;32,6;28,7;79;0,336472237;0
06/04/2018;24,4;32,9;28,5;84;0;10
06/05/2018;24,8;32,9;28,8;81;0,530628251;8
06/06/2018;25,2;32,9;28,7;82;0;8,8
06/07/2018;25;32,6;29,1;80;0;8,5
06/08/2018;25;32;28;83;0;8,5
06/09/2018;25;32,6;28,3;84;0;0,9
06/10/2018;25,5;32,9;29,2;79;0;1,2
06/11/2018;25,8;32,9;28,7;79;0;6,7
06/12/2018;26;32,8;29,1;79;0;3,5
13/06/2018;26,5;32,15;27,6;84;0;4,8
14/06/2018;24,8;31,5;27,6;87;1,504077397;3
15/06/2018;24,4;27,5;25,1;96;3,770459441;4,5
16/06/2018;23,4;31,8;28,1;84;3,538056564;0
17/06/2018;24,8;32,2;28,6;81;0;4,1
18/06/2018;25,4;32,6;28,4;82;0,09531018;3,3
19/06/2018;23,8;30,6;27,6;86;0,405465108;1,8
20/06/2018;24;30,7;27,4;88;1,774952351;2,2
21/06/2018;25,6;32,9;28,1;83;0,641853886;1,2
22/06/2018;25,2;31,9;27,5;86;1,658228077;5,8
23/06/2018;24,2;31,6;27,2;85;2,151762203;5
24/06/2018;24,5;27,1;25,6;93;2,564949357;2,7
25/06/2018;23,8;27,7;25,6;90;2,740840024;0
26/06/2018;23,4;29;26,5;87;2,90690106;0,6
27/06/2018;24,2;26,6;24,7;95;2,251291799;0,2
28/06/2018;24;31,4;27,4;82;3,044522438;0,1
29/06/2018;23,8;28,2;25;94;3,88567903;6,3
30/06/2018;23,6;29,6;26,7;86;4,335982696;0
07/01/2018;22,9;26,2;24,7;95;3,939638172;0,7
07/02/2018;22,4;31,2;27,4;85;3,27336401;0
07/03/2018;23,1;29,4;26,7;88;0;2
07/04/2018;24;30,9;27;85;0,139761942;0,2
07/05/2018;23,6;31;27,3;85;0,262364264;2,5
07/06/2018;24;30,4;27,5;80;0;1,6
07/07/2018;24,4;29,8;26;90;0;6,2
07/08/2018;24,2;31,3;28;84;3,122364924;0,7
07/09/2018;24,5;31,6;28,1;83;0;6,5
07/10/2018;24,8;28,2;26,2;89;0,587786665;3,3
07/11/2018;24,7;31,3;27,4;83;0,405465108;0,1
07/12/2018;24,6;31,7;28;84;0;1,5
13/07/2018;25,1;31,2;27,9;81;0;6,3
14/07/2018;25,4;31,5;27,9;80;0;6,6
15/07/2018;24,8;28,3;25,7;91;0;8
16/07/2018;23,2;31,5;27,4;83;2,341805806;0
17/07/2018;23,6;31,8;28,4;82;0;6,1
18/07/2018;25,5;31,5;28,5;80;0;9,2
19/07/2018;26,5;31,3;28;82;0;6
20/07/2018;25,2;31,6;28,3;81;0;3
21/07/2018;25,2;29,6;26,9;91;2,213753879;8
22/07/2018;25,5;31,9;28,6;84;2,850706502;1
23/07/2018;26,2;32,5;28,5;79;0;5
24/07/2018;25,2;32;28,2;82;0;9,5
25/07/2018;24,8;31,5;26,9;82;1,193922468;9,3
26/07/2018;23,2;32;28;78;0;6,3
27/07/2018;23;32,4;28,5;76;0;8,4
28/07/2018;25,4;32,3;28,6;77;0;10,2
29/07/2018;25;32;28,2;82;0;8,5
30/07/2018;25,2;31;25,3;93;0;6,5
31/07/2018;24;30,2;25,5;94;4,537961436;2,5
08/01/2018;23,4;29,8;26,15;95;2,687847494;2
08/02/2018;22,8;29,4;26,8;86;2,610069793;0
08/03/2018;24,7;30,9;27,7;81;1,481604541;4,5
08/04/2018;24,7;30,4;27,6;80;0,587786665;8,5
08/05/2018;24,93333333;30,6;27,7;80;1,667706821;8,5
08/06/2018;25,16666667;31,2;27,8;83;0;8,7
08/07/2018;25,4;30,9;26,9;85;0,530628251;6,2
08/08/2018;24,3;27,6;26;91;2,890371758;5,8
08/09/2018;23,2;30,7;27,6;85;1,335001067;0
08/10/2018;25,2;32,2;28,2;80;0;4,5
08/11/2018;25,3;31,6;27,3;86;0;10,5
08/12/2018;24;31,4;28,5;82;0,587786665;8,5
13/08/2018;26;31,6;28,7;80;0;12
14/08/2018;26,5;32;28,9;78;0;11,5
15/08/2018;26,5;32,4;28,2;78;0;10,7
16/08/2018;26,1;31,6;28,1;79;0;11,6
17/08/2018;25,2;31,2;27,9;81;0;11,5
18/08/2018;24,5;30,2;27,8;83;2,041220329;7,1
19/08/2018;23,8;31,2;28,3;75;1,504077397;8,5
20/08/2018;26;32,6;28,3;76;0;7
21/08/2018;24,6;30,6;28,5;79;0;11,8
22/08/2018;25;32;28,7;78;0;11,5
23/08/2018;25,4;31;28,2;83;0,78845736;9,8
24/08/2018;25,4;32,8;27,3;84;0,693147181;3
25/08/2018;25,8;29,7;26,8;85;0,587786665;4
26/08/2018;24,8;31,4;28,1;80;0,470003629;5
27/08/2018;25;31,6;28,4;80;0;11,7
28/08/2018;24,6;30,8;25,6;90;0;9,7
29/08/2018;23,5;29,2;25,8;85;2,901421594;2,9
30/08/2018;23,65;31,2;27,9;78;2,261763098;3,5
31/08/2018;23,8;31,4;26,4;84;0;11,8
09/01/2018;23,1;31,6;27,1;82;1,609437912;8,1
09/02/2018;23,8;30,7;26,2;85;1,423108334;7,5
09/03/2018;23,6;30,4;27,3;82;1,193922468;5
09/04/2018;23;27,8;24,9;90;2,48490665;4
09/05/2018;22,4;29,4;26,4;84;3,46885603;0
09/06/2018;26,5;31;27,3;82;2,806386102;2,5
09/07/2018;23,8;31,2;26;89;0;4,2
09/08/2018;24,2;29,2;25,9;85;3,927896355;0
09/09/2018;23,1;29,8;26,3;87;3,487375078;0,5
09/10/2018;23,6;30;25;91;2,681021529;4,5
09/11/2018;22,8;28,6;25,5;91;3,869115504;0,9
